;Country;Year;Life Ladder;LogGDP;SocialSupport;LifeExpectancy;Freedom;Generosity;Corruption;PosAffect;NegAffect;Region;Regime;AreaInK2;Population;PopAnnualGrowthRate;PopDensity;InfantMortalityRate;Christianisme;Islam;Sans-religion;Hindouisme;Bouddhisme;Religions traditionnelles;Autres;Judaisme;GiniCoeff21;Corrup
1286;Slovenia;2019;6.665;10.563;0.949;71.4;0.945;-0.102;0.785;0.679;0.228;Central and Eastern Europe;Flawed democracy;20151;2102381;0.01;104.3;1.55;0.784;0.036000000000000004;0.18;0.0;0.0;0.0;0.0;0.0;24.2;60
1287;Slovenia;2020;6.462;10.478;0.953;71.7;0.958;-0.081;0.797;0.61;0.314;Central and Eastern Europe;Flawed democracy;20151;2102452;-0.003;104.3;1.54;0.784;0.036000000000000004;0.18;0.0;0.0;0.0;0.0;0.0;24.2;60
1288;South Africa;2007;5.204;9.426;0.788;48.64;0.69;-0.158;0.859;0.735;0.21;Sub-Saharan Africa;Flawed democracy;1214470;49371918;1.319;40.7;44.92;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;51
1289;South Africa;2008;5.346;9.444;0.81;49.26;0.749;-0.095;0.866;0.773;0.206;Sub-Saharan Africa;Flawed democracy;1214470;50024703;1.308;41.2;43.34;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;49
1290;South Africa;2009;5.218;9.414;0.877;49.88;0.739;-0.154;0.904;0.727;0.231;Sub-Saharan Africa;Flawed democracy;1214470;50680533;1.297;41.7;41.82;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;47
1291;South Africa;2010;4.652;9.43;0.917;50.5;0.739;-0.202;0.791;0.794;0.124;Sub-Saharan Africa;Flawed democracy;1214470;51122241;0.443;42.1;40.36;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;45
1292;South Africa;2011;4.931;9.447;0.858;51.46;0.835;-0.154;0.819;0.763;0.23;Sub-Saharan Africa;Flawed democracy;1214470;51452098;0.842;42.4;38.23;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;41
1293;South Africa;2012;5.134;9.453;0.907;52.42;0.59;-0.163;0.838;0.761;0.178;Sub-Saharan Africa;Flawed democracy;1214470;51910102;0.93;42.7;36.21;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;43
1294;South Africa;2013;3.661;9.461;0.839;53.38;0.714;-0.077;0.8;0.773;0.167;Sub-Saharan Africa;Flawed democracy;1214470;52418463;1.019;43.2;35.1;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;42
1295;South Africa;2014;4.828;9.464;0.881;54.34;0.794;-0.117;0.82;0.798;0.243;Sub-Saharan Africa;Flawed democracy;1214470;52996665;1.174;43.6;34.03;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;44
1296;South Africa;2015;4.887;9.46;0.898;55.3;0.862;-0.127;0.853;0.781;0.161;Sub-Saharan Africa;Flawed democracy;1214470;53661885;1.32;44.2;32.99;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;44
1297;South Africa;2016;4.77;9.45;0.875;55.7;0.774;-0.07;0.813;0.786;0.301;Sub-Saharan Africa;Flawed democracy;1214470;54283569;0.986;44.7;31.97;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;45
1298;South Africa;2017;4.514;9.45;0.87;56.1;0.787;-0.129;0.865;0.785;0.268;Sub-Saharan Africa;Flawed democracy;1214470;54821014;0.985;45.1;30.99;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;43
1299;South Africa;2018;4.884;9.444;0.841;56.5;0.753;-0.05;0.841;0.812;0.283;Sub-Saharan Africa;Flawed democracy;1214470;55356492;0.96;45.6;29.89;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;43
1300;South Africa;2019;5.035;9.432;0.848;56.9;0.738;-0.134;0.82;0.801;0.268;Sub-Saharan Africa;Flawed democracy;1214470;55891953;0.966;46.0;28.83;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;44
1301;South Africa;2020;4.947;9.332;0.891;57.3;0.757;-0.015;0.912;0.82;0.294;Sub-Saharan Africa;Flawed democracy;1214470;56434963;0.968;46.5;27.81;0.812;0.017;0.149;0.011000000000000001;0.002;0.004;0.003;0.001;63.0;44
1302;South Korea;2006;5.332;10.31;0.775;70.2;0.715;-0.052;0.799;0.651;0.338;East Asia;Full democracy;96920;48163516;0.526;496.9;3.87;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;51
1303;South Korea;2007;5.767;10.361;0.827;70.5;0.656;-0.059;0.803;0.69;0.226;East Asia;Full democracy;96920;48453272;0.673;499.9;3.62;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;51
1304;South Korea;2008;5.39;10.383;0.754;70.8;0.524;-0.102;0.771;0.643;0.239;East Asia;Full democracy;96920;48753802;0.564;503.0;3.3;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;56
1305;South Korea;2009;5.648;10.386;0.811;71.1;0.6;-0.096;0.787;0.697;0.209;East Asia;Full democracy;96920;49000481;0.445;505.6;3.11;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;55
1306;South Korea;2010;6.116;10.447;0.816;71.4;0.677;-0.033;0.752;0.662;0.13;East Asia;Full democracy;96920;49258140;0.603;508.2;3.3;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;54
1307;South Korea;2011;6.947;10.475;0.809;71.66;0.682;-0.048;0.827;0.656;0.168;East Asia;Full democracy;96920;49559043;0.615;511.3;3.05;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;54
1308;South Korea;2013;5.959;10.52;0.797;72.18;0.642;-0.05;0.832;0.676;0.189;East Asia;Full democracy;96920;50063069;0.51;516.5;2.84;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;55
1309;South Korea;2014;5.801;10.546;0.738;72.44;0.623;-0.043;0.834;0.653;0.283;East Asia;Full democracy;96920;50345320;0.614;519.5;3.0;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;55
1310;South Korea;2015;5.78;10.568;0.768;72.7;0.616;-0.036;0.841;0.65;0.244;East Asia;Full democracy;96920;50646419;0.579;522.6;2.99;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;54
1311;South Korea;2016;5.971;10.593;0.811;73.0;0.591;0.026;0.862;0.676;0.233;East Asia;Full democracy;96920;50917040;0.487;525.4;2.98;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;53
1312;South Korea;2017;5.874;10.621;0.807;73.3;0.538;0.014;0.851;0.623;0.235;East Asia;Full democracy;96920;51134612;0.366;527.6;2.97;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;54
1313;South Korea;2018;5.84;10.643;0.798;73.6;0.6;-0.089;0.797;0.661;0.217;East Asia;Full democracy;96920;51300396;0.282;529.3;2.96;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;56
1314;South Korea;2019;5.903;10.661;0.783;73.9;0.706;-0.055;0.718;0.684;0.236;East Asia;Full democracy;96920;51439350;0.259;530.7;2.96;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;59
1315;South Korea;2020;5.793;10.648;0.808;74.2;0.711;-0.106;0.665;0.64;0.247;East Asia;Full democracy;96920;51577174;0.276;532.2;2.95;0.294;0.002;0.46399999999999997;0.0;0.22899999999999998;0.008;0.002;0.0;35.4;61
1316;Spain;2007;6.995;10.587;0.957;72.06;0.782;-0.093;0.784;0.763;0.264;Western Europe;Full democracy;498980;45211636;1.814;90.6;3.47;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;67
1317;Spain;2008;7.294;10.579;0.948;72.34;0.834;-0.15;0.683;0.772;0.26;Western Europe;Full democracy;498980;45910365;1.258;92.0;3.43;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;65
1318;Spain;2009;6.199;10.532;0.929;72.62;0.749;-0.127;0.798;0.752;0.336;Western Europe;Full democracy;498980;46296069;0.419;92.8;3.41;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;61
1319;Spain;2010;6.188;10.529;0.95;72.9;0.796;-0.138;0.84;0.724;0.322;Western Europe;Full democracy;498980;46481463;0.38;93.2;3.39;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;61
1320;Spain;2011;6.518;10.518;0.944;73.02;0.819;-0.122;0.846;0.737;0.356;Western Europe;Full democracy;498980;46648802;0.339;93.5;3.37;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;62
1321;Spain;2012;6.291;10.487;0.937;73.14;0.755;-0.059;0.844;0.749;0.366;Western Europe;Full democracy;498980;46796764;0.295;93.8;3.35;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;65
1322;Spain;2013;6.15;10.476;0.929;73.26;0.759;-0.101;0.916;0.696;0.372;Western Europe;Full democracy;498980;46924479;0.25;94.0;3.33;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;59
1323;Spain;2014;6.456;10.492;0.948;73.38;0.738;-0.028;0.854;0.716;0.335;Western Europe;Full democracy;498980;47031569;0.206;94.3;3.3;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;60
1324;Spain;2015;6.381;10.531;0.956;73.5;0.732;-0.072;0.822;0.732;0.285;Western Europe;Full democracy;498980;47118135;0.162;94.4;3.28;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;58
1325;Spain;2016;6.319;10.56;0.942;73.8;0.768;-0.048;0.819;0.653;0.301;Western Europe;Full democracy;498980;47184650;0.12;94.6;3.26;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;58
1326;Spain;2017;6.23;10.586;0.903;74.1;0.756;-0.032;0.791;0.625;0.302;Western Europe;Full democracy;498980;47232034;0.081;94.7;3.24;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;57
1327;Spain;2018;6.513;10.605;0.91;74.4;0.722;-0.075;0.777;0.659;0.357;Western Europe;Full democracy;498980;47261555;0.044;94.7;3.22;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;59
1328;Spain;2019;6.457;10.618;0.949;74.7;0.778;-0.049;0.73;0.663;0.316;Western Europe;Full democracy;498980;47274670;0.011;94.7;3.2;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;62
1329;Spain;2020;6.502;10.488;0.935;75.0;0.783;-0.121;0.73;0.686;0.317;Western Europe;Full democracy;498980;47272945;-0.018;94.7;3.19;0.7859999999999999;0.021;0.19;0.0;0.0;0.0;0.0;0.001;34.7;62
1330;Sri Lanka;2006;4.345;8.912;0.864;65.78;0.724;0.062;0.838;0.757;0.216;South Asia;Flawed democracy;64630;20311049;0.991;314.3;10.96;0.073;0.098;0.0;0.136;0.693;0.0;0.0;0.0;39.8;31
1331;Sri Lanka;2007;4.415;8.97;0.838;65.86;0.736;0.11;0.847;0.709;0.22;South Asia;Flawed democracy;64630;20507595;0.935;317.3;10.44;0.073;0.098;0.0;0.136;0.693;0.0;0.0;0.0;39.8;32
1332;Sri Lanka;2008;4.431;9.021;0.816;65.94;0.834;0.163;0.861;0.79;0.153;South Asia;Flawed democracy;64630;20697509;0.908;320.2;10.17;0.073;0.098;0.0;0.136;0.693;0.0;0.0;0.0;39.8;32
1333;Sri Lanka;2009;4.212;9.049;0.83;66.02;0.799;0.306;0.69;0.77;0.172;South Asia;Flawed democracy;64630;20879197;0.918;323.1;10.26;0.073;0.098;0.0;0.136;0.693;0.0;0.0;0.0;39.8;31
1334;Sri Lanka;2010;3.977;9.119;0.814;66.1;0.738;0.259;0.769;0.823;0.163;South Asia;Flawed democracy;64630;21083218;0.949;326.2;9.93;0.073;0.098;0.0;0.136;0.693;0.0;0.0;0.0;39.8;32
1335;Sri Lanka;2011;4.181;9.193;0.842;66.2;0.823;0.145;0.76;0.825;0.175;South Asia;Flawed democracy;64630;21282267;0.93;329.3;9.78;0.073;0.098;0.0;0.136;0.693;0.0;0.0;0.0;39.8;33
1336;Sri Lanka;2012;4.225;9.279;0.824;66.3;0.8;0.161;0.823;0.864;0.197;South Asia;Flawed democracy;64630;21479055;0.911;332.3;9.63;0.073;0.098;0.0;0.136;0.693;0.0;0.0;0.0;39.8;40
1337;Sri Lanka;2013;4.365;9.305;0.809;66.4;0.834;0.268;0.842;0.86;0.208;South Asia;Flawed democracy;64630;21673209;0.889;335.3;9.48;0.073;0.098;0.0;0.136;0.693;0.0;0.0;0.0;39.8;37
1338;Sri Lanka;2014;4.268;9.344;0.805;66.5;0.868;0.299;0.791;0.843;0.187;South Asia;Flawed democracy;64630;21864322;0.867;338.3;9.33;0.073;0.098;0.0;0.136;0.693;0.0;0.0;0.0;39.8;38
1339;Sri Lanka;2015;4.612;9.383;0.863;66.6;0.902;0.319;0.859;0.848;0.235;South Asia;Flawed democracy;64630;22052143;0.844;341.2;9.19;0.073;0.098;0.0;0.136;0.693;0.0;0.0;0.0;39.8;37
1340;Sri Lanka;2017;4.331;9.44;0.823;67.0;0.827;0.094;0.844;0.795;0.27;South Asia;Flawed democracy;64630;22410749;0.769;346.8;8.92;0.073;0.098;0.0;0.136;0.693;0.0;0.0;0.0;39.8;38
1341;Sri Lanka;2018;4.435;9.462;0.833;67.2;0.859;0.106;0.856;0.831;0.302;South Asia;Flawed democracy;64630;22579620;0.732;349.4;8.78;0.073;0.098;0.0;0.136;0.693;0.0;0.0;0.0;39.8;38
1342;Sri Lanka;2019;4.213;9.479;0.815;67.4;0.824;0.051;0.863;0.816;0.315;South Asia;Flawed democracy;64630;22741278;0.695;351.9;8.65;0.073;0.098;0.0;0.136;0.693;0.0;0.0;0.0;39.8;38
1343;Sudan;2009;4.455;8.106;0.911;53.7;0.71;0.077;0.701;0.734;0.245;Sub-Saharan Africa;Authoritarian;1861484;34144883;2.846;18.3;53.34;0.054000000000000006;0.907;0.01;0.0;0.0;0.027999999999999997;0.0;0.0;34.2;16
1344;Sudan;2010;4.435;8.076;0.855;54.0;0.648;-0.04;0.737;0.669;0.221;Sub-Saharan Africa;Authoritarian;1861484;34983893;2.018;18.8;52.87;0.054000000000000006;0.907;0.01;0.0;0.0;0.027999999999999997;0.0;0.0;34.2;16
1345;Sudan;2011;4.314;8.204;0.818;54.28;0.583;-0.024;0.663;0.586;0.249;Sub-Saharan Africa;Authoritarian;1861484;35683115;1.94;19.2;52.42;0.054000000000000006;0.907;0.01;0.0;0.0;0.027999999999999997;0.0;0.0;34.2;16
1346;Sudan;2012;4.55;8.296;0.813;54.56;0.412;-0.056;0.734;0.576;0.242;Sub-Saharan Africa;Authoritarian;1861484;36431189;2.206;19.6;51.96;0.054000000000000006;0.907;0.01;0.0;0.0;0.027999999999999997;0.0;0.0;34.2;13
1347;Sudan;2014;4.139;8.317;0.811;55.12;0.39;-0.063;0.794;0.541;0.303;Sub-Saharan Africa;Authoritarian;1861484;38252912;2.989;20.5;49.86;0.054000000000000006;0.907;0.01;0.0;0.0;0.027999999999999997;0.0;0.0;34.2;11
1348;Swaziland;2018;4.212;9.06;0.779;50.353;0.71;-0.178;0.692;0.824;0.252;Sub-Saharan Africa;Hybrid regime;17204;1086857;0.834;63.2;46.62;0.8809999999999999;0.002;0.10099999999999999;0.001;0.0;0.01;0.004;0.0;54.6;36
1349;Swaziland;2019;4.396;9.07;0.759;51.27;0.597;-0.191;0.724;0.778;0.28;Sub-Saharan Africa;Hybrid regime;17204;1095839;0.812;63.7;44.68;0.8809999999999999;0.002;0.10099999999999999;0.001;0.0;0.01;0.004;0.0;54.6;34
1350;Sweden;2007;7.241;10.806;0.917;71.48;0.91;0.146;0.289;0.796;0.177;Western Europe;Full democracy;410335;9201390;0.758;22.4;2.51;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;93
1351;Sweden;2008;7.516;10.793;0.923;71.62;0.912;0.125;0.314;0.804;0.134;Western Europe;Full democracy;410335;9273133;0.795;22.6;2.5;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;93
1352;Sweden;2009;7.266;10.74;0.903;71.76;0.864;0.221;0.292;0.82;0.151;Western Europe;Full democracy;410335;9352377;0.906;22.8;2.51;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;92
1353;Sweden;2010;7.496;10.79;0.97;71.9;0.905;0.141;0.253;0.833;0.2;Western Europe;Full democracy;410335;9432308;0.796;23.0;2.58;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;92
1354;Sweden;2011;7.382;10.814;0.921;71.98;0.941;0.161;0.269;0.815;0.179;Western Europe;Full democracy;410335;9503419;0.706;23.2;2.06;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;93
1355;Sweden;2012;7.56;10.8;0.929;72.06;0.944;0.132;0.254;0.855;0.17;Western Europe;Full democracy;410335;9573255;0.758;23.3;2.6;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;88
1356;Sweden;2013;7.434;10.804;0.916;72.14;0.936;0.159;0.324;0.829;0.184;Western Europe;Full democracy;410335;9647186;0.781;23.5;2.58;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;89
1357;Sweden;2014;7.239;10.82;0.933;72.22;0.945;0.202;0.25;0.836;0.208;Western Europe;Full democracy;410335;9722860;0.782;23.7;2.57;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;87
1358;Sweden;2015;7.289;10.853;0.929;72.3;0.935;0.211;0.232;0.818;0.191;Western Europe;Full democracy;410335;9799249;0.783;23.9;2.56;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;89
1359;Sweden;2016;7.369;10.861;0.912;72.4;0.918;0.146;0.246;0.816;0.201;Western Europe;Full democracy;410335;9876276;0.783;24.1;2.54;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;88
1360;Sweden;2017;7.287;10.873;0.914;72.5;0.935;0.17;0.239;0.814;0.175;Western Europe;Full democracy;410335;9953746;0.78;24.3;2.53;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;84
1361;Sweden;2018;7.375;10.881;0.931;72.6;0.942;0.077;0.263;0.823;0.161;Western Europe;Full democracy;410335;10031368;0.774;24.4;2.51;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;84
1362;Sweden;2019;7.398;10.882;0.934;72.7;0.942;0.091;0.25;0.826;0.202;Western Europe;Full democracy;410335;10108781;0.764;24.6;2.5;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;85
1363;Sweden;2020;7.314;10.838;0.936;72.8;0.951;0.091;0.203;0.766;0.222;Western Europe;Full democracy;410335;10185555;0.749;24.8;2.49;0.672;0.046;0.27;0.002;0.004;0.002;0.002;0.001;28.8;85
1364;Switzerland;2006;7.473;11.05;0.951;71.54;0.919;0.29;0.408;0.821;0.212;Western Europe;Full democracy;39997;7478652;0.437;187.0;3.97;0.727;0.049;0.209;0.005;0.005;0.0;0.002;0.003;32.7;91
1365;Switzerland;2009;7.525;11.055;0.938;72.26;0.891;0.125;0.342;0.814;0.202;Western Europe;Full democracy;39997;7693228;0.918;192.3;4.09;0.727;0.049;0.209;0.005;0.005;0.0;0.002;0.003;32.7;90
1366;Switzerland;2012;7.776;11.079;0.947;72.78;0.945;0.139;0.323;0.859;0.176;Western Europe;Full democracy;39997;7924908;0.914;198.1;3.95;0.727;0.049;0.209;0.005;0.005;0.0;0.002;0.003;32.7;86
1367;Switzerland;2014;7.493;11.098;0.959;73.06;0.949;0.06;0.283;0.823;0.189;Western Europe;Full democracy;39997;8059368;0.769;201.5;3.89;0.727;0.049;0.209;0.005;0.005;0.0;0.002;0.003;32.7;86
1368;Switzerland;2015;7.572;11.1;0.938;73.2;0.928;0.109;0.21;0.809;0.166;Western Europe;Full democracy;39997;8118683;0.697;203.0;3.86;0.727;0.049;0.209;0.005;0.005;0.0;0.002;0.003;32.7;86
1369;Switzerland;2016;7.459;11.106;0.928;73.5;0.934;0.088;0.302;0.779;0.206;Western Europe;Full democracy;39997;8175208;0.69;204.4;3.83;0.727;0.049;0.209;0.005;0.005;0.0;0.002;0.003;32.7;86
1370;Switzerland;2017;7.474;11.115;0.95;73.8;0.925;0.18;0.316;0.774;0.196;Western Europe;Full democracy;39997;8231519;0.683;205.8;3.8;0.727;0.049;0.209;0.005;0.005;0.0;0.002;0.003;32.7;85
1371;Switzerland;2018;7.509;11.134;0.93;74.1;0.926;0.101;0.301;0.792;0.192;Western Europe;Full democracy;39997;8287563;0.674;207.2;3.77;0.727;0.049;0.209;0.005;0.005;0.0;0.002;0.003;32.7;85
1372;Switzerland;2019;7.694;11.136;0.949;74.4;0.913;0.036;0.294;0.798;0.171;Western Europe;Full democracy;39997;8343256;0.665;208.6;3.74;0.727;0.049;0.209;0.005;0.005;0.0;0.002;0.003;32.7;85
1373;Switzerland;2020;7.508;11.081;0.946;74.7;0.917;-0.064;0.28;0.769;0.193;Western Europe;Full democracy;39997;8398489;0.655;210.0;3.71;0.727;0.049;0.209;0.005;0.005;0.0;0.002;0.003;32.7;85
1374;Taiwan Province of China;2006;6.189;10.613;0.882;68.68;0.63;-0.03;0.846;0.814;0.094;East Asia;Full democracy;32260;22815797;0.447;707.2;5.32;0.055;0.0;0.127;0.0;0.213;0.442;0.162;0.0;33.6;59
1375;Taiwan Province of China;2008;5.548;10.606;0.83;69.14;0.642;-0.017;0.785;0.794;0.169;East Asia;Full democracy;32260;22972361;0.322;712.1;5.01;0.055;0.0;0.127;0.0;0.213;0.442;0.162;0.0;33.6;57
1376;Taiwan Province of China;2010;6.229;10.691;0.831;69.6;0.677;0.005;0.821;0.845;0.136;East Asia;Full democracy;32260;23110964;0.173;716.4;4.7;0.055;0.0;0.127;0.0;0.213;0.442;0.162;0.0;33.6;58
1377;Tajikistan;2006;4.613;7.554;0.724;60.64;0.702;-0.088;0.768;0.566;0.195;Commonwealth of Independent States;Authoritarian;141510;6943913;1.884;49.1;45.95;0.016;0.9670000000000001;0.015;0.0;0.0;0.0;0.0;0.0;34.0;21
1378;Tajikistan;2007;4.432;7.609;0.727;61.08;0.818;0.0;0.659;0.694;0.133;Commonwealth of Independent States;Authoritarian;141510;7076241;1.891;50.0;44.95;0.016;0.9670000000000001;0.015;0.0;0.0;0.0;0.0;0.0;34.0;22
1379;Tajikistan;2008;5.064;7.665;0.701;61.52;0.816;0.018;0.723;0.606;0.16;Commonwealth of Independent States;Authoritarian;141510;7211215;1.888;51.0;43.98;0.016;0.9670000000000001;0.015;0.0;0.0;0.0;0.0;0.0;34.0;21
1380;Tajikistan;2009;4.575;7.682;0.676;61.96;0.744;0.001;0.792;0.605;0.203;Commonwealth of Independent States;Authoritarian;141510;7348050;1.872;51.9;43.03;0.016;0.9670000000000001;0.015;0.0;0.0;0.0;0.0;0.0;34.0;20
1381;Tajikistan;2010;4.381;7.723;0.759;62.4;0.784;0.062;0.679;0.643;0.192;Commonwealth of Independent States;Authoritarian;141510;7485841;1.844;52.9;42.09;0.016;0.9670000000000001;0.015;0.0;0.0;0.0;0.0;0.0;34.0;21
1382;Tajikistan;2011;4.263;7.772;0.751;62.56;0.776;-0.119;0.672;0.698;0.166;Commonwealth of Independent States;Authoritarian;141510;7624834;1.835;53.9;41.18;0.016;0.9670000000000001;0.015;0.0;0.0;0.0;0.0;0.0;34.0;23
1383;Tajikistan;2012;4.497;7.821;0.729;62.72;0.749;-0.073;0.717;0.714;0.198;Commonwealth of Independent States;Authoritarian;141510;7765108;1.811;54.9;40.29;0.016;0.9670000000000001;0.015;0.0;0.0;0.0;0.0;0.0;34.0;22
1384;Tajikistan;2013;4.967;7.87;0.701;62.88;0.693;0.063;0.764;0.677;0.17;Commonwealth of Independent States;Authoritarian;141510;7905676;1.778;55.9;39.41;0.016;0.9670000000000001;0.015;0.0;0.0;0.0;0.0;0.0;34.0;22
1385;Tajikistan;2014;4.896;7.911;0.81;63.04;0.853;0.002;0.698;0.656;0.196;Commonwealth of Independent States;Authoritarian;141510;8045925;1.74;56.9;38.56;0.016;0.9670000000000001;0.015;0.0;0.0;0.0;0.0;0.0;34.0;23
1386;Tajikistan;2015;5.124;7.945;0.844;63.2;0.847;0.022;0.742;0.689;0.196;Commonwealth of Independent States;Authoritarian;141510;8185075;1.69;57.8;37.72;0.016;0.9670000000000001;0.015;0.0;0.0;0.0;0.0;0.0;34.0;26
1387;Tajikistan;2016;5.104;7.987;0.857;63.5;0.703;0.01;0.632;0.644;0.22;Commonwealth of Independent States;Authoritarian;141510;8322721;1.646;58.8;36.9;0.016;0.9670000000000001;0.015;0.0;0.0;0.0;0.0;0.0;34.0;25
1388;Tajikistan;2017;5.829;8.036;0.663;63.8;0.832;0.124;0.718;0.603;0.278;Commonwealth of Independent States;Authoritarian;141510;8458972;1.602;59.8;36.09;0.016;0.9670000000000001;0.015;0.0;0.0;0.0;0.0;0.0;34.0;21
1389;Tanzania;2006;3.922;7.485;0.783;48.7;0.787;-0.027;0.649;0.748;0.209;Sub-Saharan Africa;Hybrid regime;885800;39840807;2.829;45.0;56.82;0.614;0.35200000000000004;0.013999999999999999;0.001;0.0;0.018000000000000002;0.0;0.0;40.5;29
1390;Tanzania;2007;4.318;7.522;0.708;49.6;0.716;-0.013;0.707;0.755;0.22;Sub-Saharan Africa;Hybrid regime;885800;40994332;2.879;46.3;54.87;0.614;0.35200000000000004;0.013999999999999999;0.001;0.0;0.018000000000000002;0.0;0.0;40.5;29
1391;Tanzania;2008;4.385;7.549;0.774;50.5;0.562;0.256;0.93;0.744;0.178;Sub-Saharan Africa;Hybrid regime;885800;42163060;2.745;47.6;52.99;0.614;0.35200000000000004;0.013999999999999999;0.001;0.0;0.018000000000000002;0.0;0.0;40.5;32
1392;Tanzania;2009;3.408;7.572;0.837;51.4;0.607;0.308;0.903;0.778;0.161;Sub-Saharan Africa;Hybrid regime;885800;43295640;2.559;48.9;51.17;0.614;0.35200000000000004;0.013999999999999999;0.001;0.0;0.018000000000000002;0.0;0.0;40.5;30
1393;Tanzania;2010;3.229;7.604;0.813;52.3;0.597;0.139;0.866;0.717;0.146;Sub-Saharan Africa;Hybrid regime;885800;44520989;3.016;50.3;49.41;0.614;0.35200000000000004;0.013999999999999999;0.001;0.0;0.018000000000000002;0.0;0.0;40.5;27
1394;Tanzania;2011;4.074;7.649;0.883;53.04;0.736;-0.046;0.816;0.765;0.145;Sub-Saharan Africa;Hybrid regime;885800;45901397;3.089;51.8;47.71;0.614;0.35200000000000004;0.013999999999999999;0.001;0.0;0.018000000000000002;0.0;0.0;40.5;30
1395;Tanzania;2012;4.007;7.663;0.832;53.78;0.577;0.213;0.887;0.679;0.195;Sub-Saharan Africa;Hybrid regime;885800;47316472;2.985;53.4;46.06;0.614;0.35200000000000004;0.013999999999999999;0.001;0.0;0.018000000000000002;0.0;0.0;40.5;35
